"labels","value","fieldValueSetId","fieldValueId","seq","parentId"
"FieldValue"," operate at the following working point, expressed at the magnetic clutch driving rotor, calculated in correspondence of the Break Loose Force for a 3 ml CONTAINER: 

   -  [MOTOR_WP_TORQUE_BLF_3ML]
   -  [MOTOR_WP_SPEED_BLF_3ML]","475_specification","fv1029",0,"n/a"
"FieldValue"," operate at the following working point, expressed at the magnetic clutch driving rotor, calculated in correspondence of the Glide Force for a 3 ml CONTAINER: 

   -  [MOTOR_WP_TORQUE_GF_3ML]
   -  [MOTOR_WP_SPEED_GF_3ML]","476_specification","fv1030",0,"n/a"
"FieldValue"," operate at the following working point, expressed at the magnetic clutch driving rotor, calculated in correspondence of the Break Loose Force for a 10 ml CONTAINER: 

   -  [MOTOR_WP_TORQUE_BLF_10ML]
   -  [MOTOR_WP_SPEED_BLF_10ML]","477_specification","fv1031",0,"n/a"
"FieldValue"," operate at the following working point, expressed at the magnetic clutch driving rotor, calculated in correspondence of the Glide Force for a 10 ml CONTAINER: 

   -  [MOTOR_WP_TORQUE_GF_10ML]
   -  [MOTOR_WP_SPEED_GF_10ML]","478_specification","fv1032",0,"n/a"
"FieldValue"," have maximum overall subsystem efficiency when working at GF 3 mL working point (considered nominal working point).","479_specification","fv1033",0,"n/a"
"FieldValue"," have a maximum backlash of [MAX_MOTOR_SHAFT_BACKLASH].","480_specification","fv1034",0,"n/a"
"FieldValue"," have an acceleration profile of the motor subsystem to steadily reach the working point of:

  -  Maximum acceleration time: [MOTOR_MAX_ACC_TIME]
  -  Maximum rotations (corresponding to raw encoder counts): [MOTOR_MAX_ACC_ENC_COUNTS]","481_specification","fv1035",0,"n/a"
"FieldValue"," have a deceleration profile on removal of power from the motor driver of:

  -  Maximum deceleration time: [MOTOR_MAX_DEC_TIME]
  -  Maximum rotations (corresponding to raw encoder counts): [MOTOR_MAX_DEC_ENC_COUNTS]","482_specification","fv1036",0,"n/a"
"FieldValue"," have an idler gear that engages with the magnetic clutch driving rotor with the following characteristics:

   -  Theoretical Mean Diameter: 19 mm
   -  Gear Module: 0.5 mm
   -  Number of teeth: 38
   -  Nominal (theoretical) Mounting Distance: 15.5 mm.","483_specification","fv1037",0,"n/a"
"FieldValue"," have overall dimensions, including the chassis or plastic enclosures, that do not exceed the following ideal volume:

   -  X (width): [MOTOR_MAX_WIDTH]
   -  Y (length): [MOTOR_MAX_LENGTH]
   -  Z (thickness): [MOTOR_MAX_THICKNESS]","484_specification","fv1038",0,"n/a"
"FieldValue"," have a custom plastic moulded cover or chassis with the function of referencing and securing the position of all the subsystem elements and with the required features to reference and secure in position the whole subsystem into the final seat inside DEVICE enclosures.","485_specification","fv1039",0,"n/a"
"FieldValue"," include means to reduce the transmission of vibration and noise emitted during normal operation to the CONTOLLER enclosure(s).","486_specification","fv1040",0,"n/a"
"FieldValue"," have an FPCA connecting it to the PCBA able to: 

  -  bring power to motor terminals,
  -  bring power to and collect signals from the optical ENCODER,
  -  connect to the main PCBA via a ZIF connector.","487_specification","fv1041",0,"n/a"
"FieldValue"," have a minimum of 6 electrical contacts: 2 for delivering electrical power to the motor, 2 for the motor ENCODER outputs, and 2 for providing power supply to the ENCODER.","489_specification","fv1042",0,"n/a"
"FieldValue",", at the GF 10 mL working points, consume a maximum electrical power of [MOTOR_MAX_DRAINED_POWER].","490_specification","fv1043",0,"n/a"
"FieldValue"," have a maximum inrush (stall) current of [MOTOR_MAX_STALL_I].","492_specification","fv1044",0,"n/a"
"FieldValue"," have an incremental ENCODER with digital outputs that allows the determination of both motor speed (rpm) and motor rotation direction (clockwise / counter clockwise).","493_specification","fv1045",0,"n/a"
"FieldValue"," have a minimum rated cycles of [MOTOR_MAX_LIFE_CYCLES_3ML].","503_specification","fv1046",0,"n/a"
"FieldValue"," have a minimum total on time of [MOTOR_TOTAL_ON_TIME_10ML].","504_specification","fv1047",0,"n/a"
"FieldValue"," facilitate addition of surface-mount passive electrical components (resistors, inductors, ferrite beads and capacitors) for fine-tuning of EMC in relation to IEC60601-1-2:2014+AMD1:2020.","505_specification","fv1048",0,"n/a"
"FieldValue"," fulfil the following minimum durability requirements: 

   -  BLF 10 ml working point
       -  Motor rated cycles:  [MOTOR_MAX_LIFE_CYCLES_10ML]
       -  Cumulative total motor on time:  [MOTOR_TOTAL_ON_TIME_10ML]
       -  Motor on time in continuous operation:  [MOTOR_CONT_ON_TIME_10ML]

   -  BLF 3 ml working point
       -  Motor rated cycles:  [MOTOR_MAX_LIFE_CYCLES_3ML]
       -  Cumulative total motor on time:  [MOTOR_TOTAL_ON_TIME_3ML]
       -  Motor on time in continuous operation:  [MOTOR_CONT_ON_TIME_3ML]","506_specification","fv1049",0,"n/a"
"FieldValue"," supply the MOTOR DRIVE ASSY with a voltage in the range of [MOTOR_MIN_SUPPLY_V] to [MOTOR_MAX_SUPPLY_V].","491_specification","fv1050",0,"n/a"
"FieldValue"," execute the following steps to ensure proper SKIN NEEDLE retraction:

   -  rotate the motor shaft in a clockwise direction at an angular speed equal to [SN_RETRACTION_MOTOR_SPEED] +/- [SN_RETRACTION_MOTOR_SPEED_TOLL]

   -  rotate the motor according to a total number of ENCODER counts equal to [SN_RETRACTION_ENCODER_COUNTS]

   -  monitor that the current drawn by the motor never exceeds [SN_RETRACTION_MAX_ALLOWED_CURRENT]

   -  monitor that the time spent during the whole actuation never exceeds [SN_RETRACTION_TIME] +/- [SN_RETRACTION_TIME_TOLL]","551_specification","fv1051",0,"n/a"
"FieldValue"," execute the following steps to ensure proper SEPTUM NEEDLE actuation: 

   -  rotate the motor shaft in a clockwise direction at a speed in range with an angular speed equal to [FPOS_INSERTION_MOTOR_SPEED] +/ [FPOS_INSERTION_MOTOR_SPEED_TOLL]

   -  rotate the motor according to a total number of ENCODER counts equal to [FPOS_ACTUATION_ENCODER_COUNTS]

   -  monitor that the current drawn by the motor never exceeds [FPOS_ACTUATION_MAX_ALLOWED_CURRENT]
   -  monitor that the time spent during the whole actuation never exceeds [FPOS_INSERTION_TIME] +/- [FPOS_INSERTION_TIME_TOLL].","556_specification","fv1052",0,"n/a"
"FieldValue",", on successful completion of the SEPTUM NEEDLE actuation, execute the following steps to ensure proper Priming:

   -  rotate the motor shaft in a counter clockwise direction with an angular speed equal to [PRIMING_MOTOR_SPEED] +/- [PRIMING_MOTOR_SPEED_TOLL]

   -  rotate the motor according to a total number of ENCODER counts equal to [PRIMING_ENCODER_COUNTS]

   -  monitor that the current drawn by the motor never exceeds [PRIMING_MAX_ALLOWED_CURRENT]

   -  monitor that the time spent during the whole priming sequence never exceeds [PRIMING_TIME] +/- [PRIMING_TIME_TOLL].","557_specification","fv1053",0,"n/a"
"FieldValue",", on successful completion of the SEPTUM NEEDLE actuation and Priming, execute the following steps to ensure proper SKIN NEEDLE insertion:

   -  rotate the motor shaft in a clockwise direction with an angular speed equal to [SN_INSERTION_MOTOR_SPEED] +/- [SN_INSERTION_MOTOR_SPEED_TOLL]

   -  rotate the motor according to a total number of ENCODER counts equal to [SN_INSERTION_ENCODER_COUNTS]

   -  monitor that the current drawn by the motor never exceeds [SN_INSERTION_MAX_ALLOWED_CURRRENT]

   -  monitor that the time spent during the whole actuation never exceeds [SN_INSERTION_TIME] +/- [SN_INSERTION_TIME_TOLL]","558_specification","fv1054",0,"n/a"
"FieldValue"," deliver basal pulses as per [TRS-1814] by actuating the motor in a counter clockwise direction for a total number of ENCODER counts respectively equal to:

a) low basal dose ENCODER counts: [LOW_basal_ENCODER_COUNTS]

b) medium basal dose ENCODER counts: [MEDIUM_basal_ENCODER_COUNTS]

c) high basal dose ENCODER counts: [HIGH_basal_ENCODER_COUNTS]","567_specification","fv1055",0,"n/a"
"FieldValue"," deliver basal pulses at a flow rate as per [TRS-145] by actuating the motor at an angular speed equal to [basal_MOTOR_SHAFT_SPEED] +/- [basal_MOTOR_SHAFT_SPEED_TOLL].","568_specification","fv1056",0,"n/a"
"FieldValue"," deliver bolus pulses as per [TRS-148] by actuating the motor in a clockwise direction for a total number of ENCODER counts respectively equal to:

a) low bolus dose ENCODER count: [LOW_bolus_ENCODER_COUNTS]

b) medium bolus dose ENCODER count: [MEDIUM_bolus_ENCODER_COUNTS]

c) high bolus dose ENCODER count: [HIGH_bolus_ENCODER_COUNTS]","576_specification","fv1057",0,"n/a"
"FieldValue"," deliver bolus pulses at a flow rate as per [TRS-150] by actuating the motor shaft at an angular speed equal to [bolus_MOTOR_SHAFT_SPEED] +/- [bolus_MOTOR_SHAFT_SPEED_TOLL].","577_specification","fv1058",0,"n/a"
"FieldValue"," perform a validity check on  R/W flow of data exchanged with the POD NFC tag.","602_specification","fv1059",0,"n/a"
"FieldValue"," implement a Real-time Clock (RTC) that is active from the date of the CONTROLLER's manufacture.","614_specification","fv1060",0,"n/a"
"FieldValue"," have an RTC having an accuracy of ± 2.5 minutes per [TIME_DURATION_CONTROLLER] for the CONTROLLER's entire lifetime from the date of manufacture.","615_specification","fv1061",0,"n/a"
"FieldValue",", after the reading the POD's NFC tag, either

   -  enable the serial (UART) communication only if the content of the POD service flag identifies it as destined for testing only purposes, or 
   -  disable the serial (UART) communication only if the previous specified content identifies the POD as destined for patient use.","652_specification","fv1062",0,"n/a"
"FieldValue"," be fixed to the motor shaft.","494_specification","fv1063",0,"n/a"
"FieldValue"," have a photo interrupter that is integrated with the motor subsystem chassis in such a way as to get reliable signals during normal operation, therefore withstanding the light reflected by the operation of the close daughter board LEDs.","495_specification","fv1064",0,"n/a"
"FieldValue"," have overall dimensions (meant as the totality of its the electrical and mechanical parts, including the code-wheel) that do not exceed the overall dimensions of the motor subsystem.","496_specification","fv1065",0,"n/a"
"FieldValue"," provide a minimum of [MOTOR_ENCODER_MIN_CPR] counts (?) for each revolution of the motor shaft.","497_specification","fv1066",0,"n/a"
"FieldValue"," provide two digital output signals with voltages in the range of [MOTOR_ENCODER_MIN_VOUT] to [MOTOR_ENCODER_MAX_VOUT].","498_specification","fv1067",0,"n/a"
"FieldValue",", at the rotation speed corresponding to the 10 ml working points (maximum speed), have a maximum switching frequency of the encoder digital output signals of [MOTOR_ENCODER_SWITCH_FREQ].","499_specification","fv1068",0,"n/a"
"FieldValue",", at the rotation speed corresponding to the 10 ml working points (maximum speed), have a maximum delay between the two out-of-phase encoder digital output signals of minimum [MOTOR_ENCODER_MAX_DELAY].","500_specification","fv1069",0,"n/a"
"FieldValue"," require a maximum supply voltage of [MOTOR_MAX_ENCODER_V] and draw a maximum current from the supply of [MOTOR_MAX_ENCODER_I].","501_specification","fv1070",0,"n/a"
"FieldValue"," have its high and low voltage levels of each of the two ENCODER outputs, measured at given motor and ENCODER driving conditions, uniquely associated with its parent motor assembly, either by recording them in a database or by encoding the information in the motor assembly serial number.","502_specification","fv1071",0,"n/a"
