"tmpID","labels","value","reqType","fieldName","modeluid","uid","seq","parentId"
"fv1020","FieldValue"," have a nominal volume of 3 mL.","TECHNICAL","specification","","",303,"N/A"
"fv1021","FieldValue"," be suitable for the following automated filling processes:

   -  Nest & tub fill finish
   -  Bulk fill finish.","TECHNICAL","specification","","",304,"N/A"
"fv1022","FieldValue"," be constructed with the following materials:

   -  3.0 ml nominal volume pre-siliconized glass cartridge conforming to ISO 13926-1-cl-11,6
   -  a Lined Cap (or SEPTUM) Seal conforming to ISO 13926-3 – 7,5 – B
   -  a plunger conforming to ISO 13926‑2 – 9,70 – A1

Note: Technical specification of the Primary Container and associated Primary Packaging Material is reported in Appendix##.","TECHNICAL","specification","","",305,"N/A"
"fv1023","FieldValue"," be able to contain a maximum drug volume of [MAX_PC_FILLED_VOLUME].","TECHNICAL","specification","","",306,"N/A"
"fv1024","FieldValue"," have a residual volume of air trapped inside it after filling that does not exceed the residual allowed nominal value of [PC_MAX_AIR_BUBBLE_VOLUME].","TECHNICAL","specification","","",307,"N/A"
"fv1025","FieldValue"," ensure that all surfaces that may come into contact with the drug during normal use are suitable for long term storage (stability) for the entire period of the [DEVICE_SHELF_LIFE].","TECHNICAL","specification","","",308,"N/A"
"fv1026","FieldValue"," be free of particulates or droplets of fluid (lubrication) on the outside or inside surfaces when viewed under normal or corrected-to-normal vision.","TECHNICAL","specification","","",309,"N/A"
"fv1027","FieldValue"," have a glass cylinder (open and uncapped) that is supplied to the Fill/Finish process in the following specified status: [TBD]","TECHNICAL","specification","","",310,"N/A"
"fv1028","FieldValue"," be integrated in the POD only after being pre-assembled and pre-filled with the drug.","TECHNICAL","specification","","",311,"N/A"
"fv1029","FieldValue"," operate at the following working point, expressed at the magnetic clutch driving rotor, calculated in correspondence of the Break Loose Force for a 3 ml CONTAINER: 

   -  [MOTOR_WP_TORQUE_BLF_3ML]
   -  [MOTOR_WP_SPEED_BLF_3ML]","TECHNICAL","specification","","",312,"N/A"
"fv1030","FieldValue"," operate at the following working point, expressed at the magnetic clutch driving rotor, calculated in correspondence of the Glide Force for a 3 ml CONTAINER: 

   -  [MOTOR_WP_TORQUE_GF_3ML]
   -  [MOTOR_WP_SPEED_GF_3ML]","TECHNICAL","specification","","",313,"N/A"
"fv1031","FieldValue"," operate at the following working point, expressed at the magnetic clutch driving rotor, calculated in correspondence of the Break Loose Force for a 10 ml CONTAINER: 

   -  [MOTOR_WP_TORQUE_BLF_10ML]
   -  [MOTOR_WP_SPEED_BLF_10ML]","TECHNICAL","specification","","",314,"N/A"
"fv1032","FieldValue"," operate at the following working point, expressed at the magnetic clutch driving rotor, calculated in correspondence of the Glide Force for a 10 ml CONTAINER: 

   -  [MOTOR_WP_TORQUE_GF_10ML]
   -  [MOTOR_WP_SPEED_GF_10ML]","TECHNICAL","specification","","",315,"N/A"
"fv1033","FieldValue"," have maximum overall subsystem efficiency when working at GF 3 mL working point (considered nominal working point).","TECHNICAL","specification","","",316,"N/A"
"fv1034","FieldValue"," have a maximum backlash of [MAX_MOTOR_SHAFT_BACKLASH].","TECHNICAL","specification","","",317,"N/A"
"fv1035","FieldValue"," have an acceleration profile of the motor subsystem to steadily reach the working point of:

  -  Maximum acceleration time: [MOTOR_MAX_ACC_TIME]
  -  Maximum rotations (corresponding to raw encoder counts): [MOTOR_MAX_ACC_ENC_COUNTS]","TECHNICAL","specification","","",318,"N/A"
"fv1036","FieldValue"," have a deceleration profile on removal of power from the motor driver of:

  -  Maximum deceleration time: [MOTOR_MAX_DEC_TIME]
  -  Maximum rotations (corresponding to raw encoder counts): [MOTOR_MAX_DEC_ENC_COUNTS]","TECHNICAL","specification","","",319,"N/A"
"fv1037","FieldValue"," have an idler gear that engages with the magnetic clutch driving rotor with the following characteristics:

   -  Theoretical Mean Diameter: 19 mm
   -  Gear Module: 0.5 mm
   -  Number of teeth: 38
   -  Nominal (theoretical) Mounting Distance: 15.5 mm.","TECHNICAL","specification","","",320,"N/A"
"fv1038","FieldValue"," have overall dimensions, including the chassis or plastic enclosures, that do not exceed the following ideal volume:

   -  X (width): [MOTOR_MAX_WIDTH]
   -  Y (length): [MOTOR_MAX_LENGTH]
   -  Z (thickness): [MOTOR_MAX_THICKNESS]","TECHNICAL","specification","","",321,"N/A"
"fv1039","FieldValue"," have a custom plastic moulded cover or chassis with the function of referencing and securing the position of all the subsystem elements and with the required features to reference and secure in position the whole subsystem into the final seat inside DEVICE enclosures.","TECHNICAL","specification","","",322,"N/A"
"fv1040","FieldValue"," include means to reduce the transmission of vibration and noise emitted during normal operation to the CONTOLLER enclosure(s).","TECHNICAL","specification","","",323,"N/A"
"fv1041","FieldValue"," have an FPCA connecting it to the PCBA able to: 

  -  bring power to motor terminals,
  -  bring power to and collect signals from the optical ENCODER,
  -  connect to the main PCBA via a ZIF connector.","TECHNICAL","specification","","",324,"N/A"
"fv1042","FieldValue"," have a minimum of 6 electrical contacts: 2 for delivering electrical power to the motor, 2 for the motor ENCODER outputs, and 2 for providing power supply to the ENCODER.","TECHNICAL","specification","","",325,"N/A"
"fv1043","FieldValue",", at the GF 10 mL working points, consume a maximum electrical power of [MOTOR_MAX_DRAINED_POWER].","TECHNICAL","specification","","",326,"N/A"
"fv1044","FieldValue"," have a maximum inrush (stall) current of [MOTOR_MAX_STALL_I].","TECHNICAL","specification","","",327,"N/A"
"fv1045","FieldValue"," have an incremental ENCODER with digital outputs that allows the determination of both motor speed (rpm) and motor rotation direction (clockwise / counter clockwise).","TECHNICAL","specification","","",328,"N/A"
"fv1046","FieldValue"," have a minimum rated cycles of [MOTOR_MAX_LIFE_CYCLES_3ML].","TECHNICAL","specification","","",329,"N/A"
"fv1047","FieldValue"," have a minimum total on time of [MOTOR_TOTAL_ON_TIME_10ML].","TECHNICAL","specification","","",330,"N/A"
"fv1048","FieldValue"," facilitate addition of surface-mount passive electrical components (resistors, inductors, ferrite beads and capacitors) for fine-tuning of EMC in relation to IEC60601-1-2:2014+AMD1:2020.","TECHNICAL","specification","","",331,"N/A"
"fv1049","FieldValue"," fulfil the following minimum durability requirements: 

   -  BLF 10 ml working point
       -  Motor rated cycles:  [MOTOR_MAX_LIFE_CYCLES_10ML]
       -  Cumulative total motor on time:  [MOTOR_TOTAL_ON_TIME_10ML]
       -  Motor on time in continuous operation:  [MOTOR_CONT_ON_TIME_10ML]

   -  BLF 3 ml working point
       -  Motor rated cycles:  [MOTOR_MAX_LIFE_CYCLES_3ML]
       -  Cumulative total motor on time:  [MOTOR_TOTAL_ON_TIME_3ML]
       -  Motor on time in continuous operation:  [MOTOR_CONT_ON_TIME_3ML]","TECHNICAL","specification","","",332,"N/A"
"fv1050","FieldValue"," supply the MOTOR DRIVE ASSY with a voltage in the range of [MOTOR_MIN_SUPPLY_V] to [MOTOR_MAX_SUPPLY_V].","TECHNICAL","specification","","",333,"N/A"
"fv1051","FieldValue"," execute the following steps to ensure proper SKIN NEEDLE retraction:

   -  rotate the motor shaft in a clockwise direction at an angular speed equal to [SN_RETRACTION_MOTOR_SPEED] +/- [SN_RETRACTION_MOTOR_SPEED_TOLL]

   -  rotate the motor according to a total number of ENCODER counts equal to [SN_RETRACTION_ENCODER_COUNTS]

   -  monitor that the current drawn by the motor never exceeds [SN_RETRACTION_MAX_ALLOWED_CURRENT]

   -  monitor that the time spent during the whole actuation never exceeds [SN_RETRACTION_TIME] +/- [SN_RETRACTION_TIME_TOLL]","TECHNICAL","specification","","",334,"N/A"
"fv1052","FieldValue"," execute the following steps to ensure proper SEPTUM NEEDLE actuation: 

   -  rotate the motor shaft in a clockwise direction at a speed in range with an angular speed equal to [FPOS_INSERTION_MOTOR_SPEED] +/ [FPOS_INSERTION_MOTOR_SPEED_TOLL]

   -  rotate the motor according to a total number of ENCODER counts equal to [FPOS_ACTUATION_ENCODER_COUNTS]

   -  monitor that the current drawn by the motor never exceeds [FPOS_ACTUATION_MAX_ALLOWED_CURRENT]
   -  monitor that the time spent during the whole actuation never exceeds [FPOS_INSERTION_TIME] +/- [FPOS_INSERTION_TIME_TOLL].","TECHNICAL","specification","","",335,"N/A"
"fv1053","FieldValue",", on successful completion of the SEPTUM NEEDLE actuation, execute the following steps to ensure proper Priming:

   -  rotate the motor shaft in a counter clockwise direction with an angular speed equal to [PRIMING_MOTOR_SPEED] +/- [PRIMING_MOTOR_SPEED_TOLL]

   -  rotate the motor according to a total number of ENCODER counts equal to [PRIMING_ENCODER_COUNTS]

   -  monitor that the current drawn by the motor never exceeds [PRIMING_MAX_ALLOWED_CURRENT]

   -  monitor that the time spent during the whole priming sequence never exceeds [PRIMING_TIME] +/- [PRIMING_TIME_TOLL].","TECHNICAL","specification","","",336,"N/A"
"fv1054","FieldValue",", on successful completion of the SEPTUM NEEDLE actuation and Priming, execute the following steps to ensure proper SKIN NEEDLE insertion:

   -  rotate the motor shaft in a clockwise direction with an angular speed equal to [SN_INSERTION_MOTOR_SPEED] +/- [SN_INSERTION_MOTOR_SPEED_TOLL]

   -  rotate the motor according to a total number of ENCODER counts equal to [SN_INSERTION_ENCODER_COUNTS]

   -  monitor that the current drawn by the motor never exceeds [SN_INSERTION_MAX_ALLOWED_CURRRENT]

   -  monitor that the time spent during the whole actuation never exceeds [SN_INSERTION_TIME] +/- [SN_INSERTION_TIME_TOLL]","TECHNICAL","specification","","",337,"N/A"
"fv1055","FieldValue"," deliver basal pulses as per [TRS-1814] by actuating the motor in a counter clockwise direction for a total number of ENCODER counts respectively equal to:

a) low basal dose ENCODER counts: [LOW_basal_ENCODER_COUNTS]

b) medium basal dose ENCODER counts: [MEDIUM_basal_ENCODER_COUNTS]

c) high basal dose ENCODER counts: [HIGH_basal_ENCODER_COUNTS]","TECHNICAL","specification","","",338,"N/A"
"fv1056","FieldValue"," deliver basal pulses at a flow rate as per [TRS-145] by actuating the motor at an angular speed equal to [basal_MOTOR_SHAFT_SPEED] +/- [basal_MOTOR_SHAFT_SPEED_TOLL].","TECHNICAL","specification","","",339,"N/A"
"fv1057","FieldValue"," deliver bolus pulses as per [TRS-148] by actuating the motor in a clockwise direction for a total number of ENCODER counts respectively equal to:

a) low bolus dose ENCODER count: [LOW_bolus_ENCODER_COUNTS]

b) medium bolus dose ENCODER count: [MEDIUM_bolus_ENCODER_COUNTS]

c) high bolus dose ENCODER count: [HIGH_bolus_ENCODER_COUNTS]","TECHNICAL","specification","","",340,"N/A"
"fv1058","FieldValue"," deliver bolus pulses at a flow rate as per [TRS-150] by actuating the motor shaft at an angular speed equal to [bolus_MOTOR_SHAFT_SPEED] +/- [bolus_MOTOR_SHAFT_SPEED_TOLL].","TECHNICAL","specification","","",341,"N/A"
"fv1059","FieldValue"," perform a validity check on  R/W flow of data exchanged with the POD NFC tag.","TECHNICAL","specification","","",342,"N/A"
